"DATETIME","DCE.Y.2006.03.CLOSE","DCE.Y.2006.03.SETTLE","DCE.Y.2006.03.VOLUME","DCE.Y.2006.05.CLOSE","DCE.Y.2006.05.SETTLE","DCE.Y.2006.05.VOLUME","DCE.Y.2006.07.CLOSE","DCE.Y.2006.07.SETTLE","DCE.Y.2006.07.VOLUME","DCE.Y.2006.08.CLOSE","DCE.Y.2006.08.SETTLE","DCE.Y.2006.08.VOLUME","DCE.Y.2006.09.CLOSE","DCE.Y.2006.09.SETTLE","DCE.Y.2006.09.VOLUME","DCE.Y.2006.11.CLOSE","DCE.Y.2006.11.SETTLE","DCE.Y.2006.11.VOLUME","DCE.Y.2006.12.CLOSE","DCE.Y.2006.12.SETTLE","DCE.Y.2006.12.VOLUME","DCE.Y.2007.01.CLOSE","DCE.Y.2007.01.SETTLE","DCE.Y.2007.01.VOLUME","DCE.Y.2007.03.CLOSE","DCE.Y.2007.03.SETTLE","DCE.Y.2007.03.VOLUME","DCE.Y.2007.05.CLOSE","DCE.Y.2007.05.SETTLE","DCE.Y.2007.05.VOLUME","DCE.Y.2007.07.CLOSE","DCE.Y.2007.07.SETTLE","DCE.Y.2007.07.VOLUME","DCE.Y.2007.08.CLOSE","DCE.Y.2007.08.SETTLE","DCE.Y.2007.08.VOLUME","DCE.Y.2007.09.CLOSE","DCE.Y.2007.09.SETTLE","DCE.Y.2007.09.VOLUME","DCE.Y.2007.11.CLOSE","DCE.Y.2007.11.SETTLE","DCE.Y.2007.11.VOLUME","DCE.Y.2007.12.CLOSE","DCE.Y.2007.12.SETTLE","DCE.Y.2007.12.VOLUME","DCE.Y.2008.01.CLOSE","DCE.Y.2008.01.SETTLE","DCE.Y.2008.01.VOLUME","DCE.Y.2008.03.CLOSE","DCE.Y.2008.03.SETTLE","DCE.Y.2008.03.VOLUME","DCE.Y.2008.05.CLOSE","DCE.Y.2008.05.SETTLE","DCE.Y.2008.05.VOLUME","DCE.Y.2008.07.CLOSE","DCE.Y.2008.07.SETTLE","DCE.Y.2008.07.VOLUME","DCE.Y.2008.08.CLOSE","DCE.Y.2008.08.SETTLE","DCE.Y.2008.08.VOLUME","DCE.Y.2008.09.CLOSE","DCE.Y.2008.09.SETTLE","DCE.Y.2008.09.VOLUME","DCE.Y.2008.11.CLOSE","DCE.Y.2008.11.SETTLE","DCE.Y.2008.11.VOLUME","DCE.Y.2008.12.CLOSE","DCE.Y.2008.12.SETTLE","DCE.Y.2008.12.VOLUME","DCE.Y.2009.01.CLOSE","DCE.Y.2009.01.SETTLE","DCE.Y.2009.01.VOLUME","DCE.Y.2009.03.CLOSE","DCE.Y.2009.03.SETTLE","DCE.Y.2009.03.VOLUME","DCE.Y.2009.05.CLOSE","DCE.Y.2009.05.SETTLE","DCE.Y.2009.05.VOLUME","DCE.Y.2009.07.CLOSE","DCE.Y.2009.07.SETTLE","DCE.Y.2009.07.VOLUME","DCE.Y.2009.08.CLOSE","DCE.Y.2009.08.SETTLE","DCE.Y.2009.08.VOLUME","DCE.Y.2009.09.CLOSE","DCE.Y.2009.09.SETTLE","DCE.Y.2009.09.VOLUME","DCE.Y.2009.11.CLOSE","DCE.Y.2009.11.SETTLE","DCE.Y.2009.11.VOLUME","DCE.Y.2009.12.CLOSE","DCE.Y.2009.12.SETTLE","DCE.Y.2009.12.VOLUME","DCE.Y.2010.01.CLOSE","DCE.Y.2010.01.SETTLE","DCE.Y.2010.01.VOLUME","DCE.Y.2010.03.CLOSE","DCE.Y.2010.03.SETTLE","DCE.Y.2010.03.VOLUME","DCE.Y.2010.05.CLOSE","DCE.Y.2010.05.SETTLE","DCE.Y.2010.05.VOLUME","DCE.Y.2010.07.CLOSE","DCE.Y.2010.07.SETTLE","DCE.Y.2010.07.VOLUME","DCE.Y.2010.08.CLOSE","DCE.Y.2010.08.SETTLE","DCE.Y.2010.08.VOLUME","DCE.Y.2010.09.CLOSE","DCE.Y.2010.09.SETTLE","DCE.Y.2010.09.VOLUME","DCE.Y.2010.11.CLOSE","DCE.Y.2010.11.SETTLE","DCE.Y.2010.11.VOLUME","DCE.Y.2010.12.CLOSE","DCE.Y.2010.12.SETTLE","DCE.Y.2010.12.VOLUME","DCE.Y.2011.01.CLOSE","DCE.Y.2011.01.SETTLE","DCE.Y.2011.01.VOLUME","DCE.Y.2011.03.CLOSE","DCE.Y.2011.03.SETTLE","DCE.Y.2011.03.VOLUME","DCE.Y.2011.05.CLOSE","DCE.Y.2011.05.SETTLE","DCE.Y.2011.05.VOLUME","DCE.Y.2011.07.CLOSE","DCE.Y.2011.07.SETTLE","DCE.Y.2011.07.VOLUME","DCE.Y.2011.08.CLOSE","DCE.Y.2011.08.SETTLE","DCE.Y.2011.08.VOLUME","DCE.Y.2011.09.CLOSE","DCE.Y.2011.09.SETTLE","DCE.Y.2011.09.VOLUME","DCE.Y.2011.11.CLOSE","DCE.Y.2011.11.SETTLE","DCE.Y.2011.11.VOLUME","DCE.Y.2011.12.CLOSE","DCE.Y.2011.12.SETTLE","DCE.Y.2011.12.VOLUME","DCE.Y.2012.01.CLOSE","DCE.Y.2012.01.SETTLE","DCE.Y.2012.01.VOLUME","DCE.Y.2012.03.CLOSE","DCE.Y.2012.03.SETTLE","DCE.Y.2012.03.VOLUME","DCE.Y.2012.05.CLOSE","DCE.Y.2012.05.SETTLE","DCE.Y.2012.05.VOLUME","DCE.Y.2012.07.CLOSE","DCE.Y.2012.07.SETTLE","DCE.Y.2012.07.VOLUME","DCE.Y.2012.08.CLOSE","DCE.Y.2012.08.SETTLE","DCE.Y.2012.08.VOLUME","DCE.Y.2012.09.CLOSE","DCE.Y.2012.09.SETTLE","DCE.Y.2012.09.VOLUME","DCE.Y.2012.11.CLOSE","DCE.Y.2012.11.SETTLE","DCE.Y.2012.11.VOLUME","DCE.Y.2012.12.CLOSE","DCE.Y.2012.12.SETTLE","DCE.Y.2012.12.VOLUME","DCE.Y.2013.01.CLOSE","DCE.Y.2013.01.SETTLE","DCE.Y.2013.01.VOLUME","DCE.Y.2013.03.CLOSE","DCE.Y.2013.03.SETTLE","DCE.Y.2013.03.VOLUME","DCE.Y.2013.05.CLOSE","DCE.Y.2013.05.SETTLE","DCE.Y.2013.05.VOLUME","DCE.Y.2013.07.CLOSE","DCE.Y.2013.07.SETTLE","DCE.Y.2013.07.VOLUME","DCE.Y.2013.08.CLOSE","DCE.Y.2013.08.SETTLE","DCE.Y.2013.08.VOLUME","DCE.Y.2013.09.CLOSE","DCE.Y.2013.09.SETTLE","DCE.Y.2013.09.VOLUME","DCE.Y.2013.11.CLOSE","DCE.Y.2013.11.SETTLE","DCE.Y.2013.11.VOLUME","DCE.Y.2013.12.CLOSE","DCE.Y.2013.12.SETTLE","DCE.Y.2013.12.VOLUME","DCE.Y.2014.01.CLOSE","DCE.Y.2014.01.SETTLE","DCE.Y.2014.01.VOLUME","DCE.Y.2014.03.CLOSE","DCE.Y.2014.03.SETTLE","DCE.Y.2014.03.VOLUME","DCE.Y.2014.05.CLOSE","DCE.Y.2014.05.SETTLE","DCE.Y.2014.05.VOLUME","DCE.Y.2014.07.CLOSE","DCE.Y.2014.07.SETTLE","DCE.Y.2014.07.VOLUME","DCE.Y.2014.08.CLOSE","DCE.Y.2014.08.SETTLE","DCE.Y.2014.08.VOLUME","DCE.Y.2014.09.CLOSE","DCE.Y.2014.09.SETTLE","DCE.Y.2014.09.VOLUME","DCE.Y.2014.11.CLOSE","DCE.Y.2014.11.SETTLE","DCE.Y.2014.11.VOLUME","DCE.Y.2014.12.CLOSE","DCE.Y.2014.12.SETTLE","DCE.Y.2014.12.VOLUME","DCE.Y.2015.01.CLOSE","DCE.Y.2015.01.SETTLE","DCE.Y.2015.01.VOLUME","DCE.Y.2015.03.CLOSE","DCE.Y.2015.03.SETTLE","DCE.Y.2015.03.VOLUME","DCE.Y.2015.05.CLOSE","DCE.Y.2015.05.SETTLE","DCE.Y.2015.05.VOLUME","DCE.Y.2015.07.CLOSE","DCE.Y.2015.07.SETTLE","DCE.Y.2015.07.VOLUME","DCE.Y.2015.08.CLOSE","DCE.Y.2015.08.SETTLE","DCE.Y.2015.08.VOLUME","DCE.Y.2015.09.CLOSE","DCE.Y.2015.09.SETTLE","DCE.Y.2015.09.VOLUME","DCE.Y.2015.11.CLOSE","DCE.Y.2015.11.SETTLE","DCE.Y.2015.11.VOLUME","DCE.Y.2015.12.CLOSE","DCE.Y.2015.12.SETTLE","DCE.Y.2015.12.VOLUME","DCE.Y.2016.01.CLOSE","DCE.Y.2016.01.SETTLE","DCE.Y.2016.01.VOLUME","DCE.Y.2016.03.CLOSE","DCE.Y.2016.03.SETTLE","DCE.Y.2016.03.VOLUME","DCE.Y.2016.05.CLOSE","DCE.Y.2016.05.SETTLE","DCE.Y.2016.05.VOLUME","DCE.Y.2016.07.CLOSE","DCE.Y.2016.07.SETTLE","DCE.Y.2016.07.VOLUME","DCE.Y.2016.08.CLOSE","DCE.Y.2016.08.SETTLE","DCE.Y.2016.08.VOLUME","DCE.Y.2016.09.CLOSE","DCE.Y.2016.09.SETTLE","DCE.Y.2016.09.VOLUME","DCE.Y.2016.11.CLOSE","DCE.Y.2016.11.SETTLE","DCE.Y.2016.11.VOLUME","DCE.Y.2016.12.CLOSE","DCE.Y.2016.12.SETTLE","DCE.Y.2016.12.VOLUME","DCE.Y.2017.01.CLOSE","DCE.Y.2017.01.SETTLE","DCE.Y.2017.01.VOLUME"
"2010-10-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9150,9222,16,9018,9152,30,9252,9244,4274,9332,9398,228,9458,9484,444330,9612,9672,24,9610,9784,76,9686,9712,1274870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-10-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9200,9200,2,9130,9104,36,9012,9156,6192,9230,9262,74,9252,9374,519164,9390,9538,54,9412,9542,126,9440,9576,1476078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-10-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8904,9150,12,9004,9022,4,9174,9146,3504,9262,9262,0,9374,9358,401378,9526,9482,26,9536,9554,68,9628,9606,1400334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-10-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8950,8942,4,8830,8838,54,9000,9044,5770,9118,9168,26,9154,9226,303676,9330,9384,44,9474,9442,26,9380,9454,1321046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,8900,4,8850,8850,4,9158,9162,7826,9168,9168,0,9334,9294,200722,9384,9384,0,9510,9530,4,9564,9532,973836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-11-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,8900,0,9040,9036,6,9152,9150,3082,9316,9314,34,9354,9346,204798,9500,9532,6,9490,9504,20,9552,9572,1183472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-11-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,8900,0,9036,9036,0,9138,9172,2794,9312,9344,8,9336,9376,164872,9488,9532,4,9544,9558,98,9568,9604,1124644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-11-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,8900,0,9100,9100,2,9420,9302,10972,9640,9546,40,9606,9518,245128,9814,9744,76,9776,9684,28,9874,9768,1724756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-11-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,8900,0,9464,9304,824,9674,9648,1880,9926,9820,236,9898,9852,154582,10132,9984,68,10070,10046,8,10158,10120,782640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-11-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,8900,0,9676,9676,44,9784,9772,5050,9992,10012,618,9940,9970,283302,10082,10240,36,10256,10254,648,10192,10242,2005750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2010-11-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8900,8900,0,9492,9774,108,9900,9836,4070,10020,10022,212,10074,10010,207452,10250,10188,130,10334,10324,120,10358,10282,1774544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
